product_name,category,price,offer,allergens,diet_labels,stock_status,customer_rating,Keto,Gluten-Free,Low Sugar,Vegan,None,Eggs,Milk,Nuts,Wheat,Soy,No-Allergens,rating_category,category_encoded,offer_encoded,stock_status_encoded,rating_encoded
Product_927,Frozen Foods,3.72,Clearance,Eggs,"None, Keto",In Stock,3.6,1,0,0,0,1,1,0,0,0,0,0,Average,3,3,0,0
Product_928,Bakery,5.86,Buy 1 Get 1,No-Allergens,Keto,In Stock,3.6,1,0,0,0,0,0,0,0,0,0,1,Average,0,2,0,0
Product_929,Snacks,4.99,Clearance,No-Allergens,"Vegan, Gluten-Free",In Stock,2.9,0,1,0,1,0,0,0,0,0,0,1,Poor,9,3,0,3
Product_930,Snacks,10.56,10% off,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,9,1,0,4
Product_931,Dairy,10.7,No-Offer,No-Allergens,None,In Stock,2.5,0,0,0,0,1,0,0,0,0,0,1,Poor,2,4,0,3
Product_932,Meat,16.2,Buy 1 Get 1,No-Allergens,None,In Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,4,2,0,2
Product_933,Produce,17.56,$2 off,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,7,0,0,1
Product_934,Dairy,4.45,10% off,No-Allergens,"Gluten-Free, Low Sugar",In Stock,4.9,0,1,1,0,0,0,0,0,0,0,1,Excellent,2,1,0,1
Product_935,Pantry,21.42,No-Offer,No-Allergens,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,5,4,0,2
Product_936,Frozen Foods,24.12,No-Offer,No-Allergens,None,In Stock,3.3,0,0,0,0,1,0,0,0,0,0,1,Average,3,4,0,0
Product_937,Pantry,5.78,10% off,No-Allergens,None,In Stock,3.2,0,0,0,0,1,0,0,0,0,0,1,Average,5,1,0,0
Product_938,Meat,6.89,No-Offer,"Milk, Wheat",Vegan,In Stock,2.5,0,0,0,1,0,0,1,0,1,0,0,Poor,4,4,0,3
Product_939,Seafood,14.64,Clearance,No-Allergens,None,Out of Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,8,3,2,1
Product_940,Personal Care,8.9,$2 off,"Nuts, Wheat",None,In Stock,3.7,0,0,0,0,1,0,0,1,1,0,0,Good,6,0,0,2
Product_941,Produce,12.79,No-Offer,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,7,4,0,1
Product_942,Frozen Foods,15.77,Buy 1 Get 1,No-Allergens,None,In Stock,3.9,0,0,0,0,1,0,0,0,0,0,1,Good,3,2,0,2
Product_943,Snacks,7.13,Buy 1 Get 1,"Wheat, Nuts",Keto,In Stock,4.1,1,0,0,0,0,0,0,1,1,0,0,Good,9,2,0,2
Product_944,Pantry,9.11,Clearance,No-Allergens,Gluten-Free,Low Stock,3.5,0,1,0,0,0,0,0,0,0,0,1,Average,5,3,1,0
Product_945,Beverages,6.68,Buy 1 Get 1,Eggs,None,In Stock,3.2,0,0,0,0,1,1,0,0,0,0,0,Average,1,2,0,0
Product_946,Dairy,1.96,Clearance,"None, Nuts",None,Out of Stock,3.2,0,0,0,0,1,0,0,1,0,0,0,Average,2,3,2,0
Product_947,Beverages,23.25,Buy 1 Get 1,Soy,None,In Stock,4.4,0,0,0,0,1,0,0,0,0,1,0,Very Good,1,2,0,4
Product_948,Meat,9.03,10% off,No-Allergens,None,Low Stock,3.9,0,0,0,0,1,0,0,0,0,0,1,Good,4,1,1,2
Product_949,Frozen Foods,5.81,Buy 1 Get 1,Eggs,None,In Stock,3.0,0,0,0,0,1,1,0,0,0,0,0,Poor,3,2,0,3
Product_950,Seafood,21.29,Buy 1 Get 1,No-Allergens,Keto,In Stock,3.9,1,0,0,0,0,0,0,0,0,0,1,Good,8,2,0,2
Product_951,Frozen Foods,24.23,Buy 1 Get 1,No-Allergens,None,In Stock,2.6,0,0,0,0,1,0,0,0,0,0,1,Poor,3,2,0,3
Product_952,Meat,2.58,Clearance,No-Allergens,Keto,In Stock,3.7,1,0,0,0,0,0,0,0,0,0,1,Good,4,3,0,2
Product_953,Beverages,11.96,$2 off,No-Allergens,None,In Stock,4.1,0,0,0,0,1,0,0,0,0,0,1,Good,1,0,0,2
Product_954,Bakery,17.05,Buy 1 Get 1,"Eggs, None",None,In Stock,3.1,0,0,0,0,1,1,0,0,0,0,0,Average,0,2,0,0
Product_955,Produce,5.02,No-Offer,No-Allergens,None,In Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,7,4,0,2
Product_956,Meat,18.56,10% off,"Eggs, Wheat",None,Low Stock,4.8,0,0,0,0,1,1,0,0,1,0,0,Excellent,4,1,1,1
Product_957,Produce,22.25,Clearance,No-Allergens,None,In Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,7,3,0,2
Product_958,Frozen Foods,12.3,No-Offer,"None, Soy","Gluten-Free, Keto",Out of Stock,2.5,1,1,0,0,0,0,0,0,0,1,0,Poor,3,4,2,3
Product_959,Beverages,19.99,$2 off,"Soy, Milk",None,Out of Stock,3.7,0,0,0,0,1,0,1,0,0,1,0,Good,1,0,2,2
Product_960,Beverages,9.16,Clearance,Nuts,None,In Stock,3.9,0,0,0,0,1,0,0,1,0,0,0,Good,1,3,0,2
Product_961,Beverages,14.41,No-Offer,No-Allergens,Keto,In Stock,4.3,1,0,0,0,0,0,0,0,0,0,1,Very Good,1,4,0,4
Product_962,Snacks,1.8,Buy 1 Get 1,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,9,2,0,1
Product_963,Frozen Foods,4.24,10% off,No-Allergens,Low Sugar,Low Stock,2.7,0,0,1,0,0,0,0,0,0,0,1,Poor,3,1,1,3
Product_964,Frozen Foods,3.4,$2 off,No-Allergens,None,Out of Stock,2.8,0,0,0,0,1,0,0,0,0,0,1,Poor,3,0,2,3
Product_965,Personal Care,14.65,10% off,No-Allergens,None,In Stock,4.5,0,0,0,0,1,0,0,0,0,0,1,Very Good,6,1,0,4
Product_966,Beverages,21.46,$2 off,No-Allergens,None,In Stock,4.0,0,0,0,0,1,0,0,0,0,0,1,Good,1,0,0,2
Product_967,Meat,3.97,Buy 1 Get 1,"Soy, Eggs",None,In Stock,4.8,0,0,0,0,1,1,0,0,0,1,0,Excellent,4,2,0,1
Product_968,Personal Care,22.34,No-Offer,No-Allergens,None,In Stock,4.2,0,0,0,0,1,0,0,0,0,0,1,Good,6,4,0,2
Product_969,Produce,16.59,10% off,Eggs,"Keto, Vegan",In Stock,3.8,1,0,0,1,0,1,0,0,0,0,0,Good,7,1,0,2
Product_970,Bakery,12.9,$2 off,"Eggs, Wheat",None,In Stock,3.5,0,0,0,0,1,1,0,0,1,0,0,Average,0,0,0,0
Product_971,Dairy,8.02,Clearance,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,2,3,0,4
Product_972,Seafood,3.63,Buy 1 Get 1,No-Allergens,"Gluten-Free, None",In Stock,4.5,0,1,0,0,1,0,0,0,0,0,1,Very Good,8,2,0,4
Product_973,Personal Care,14.77,No-Offer,No-Allergens,None,Out of Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,6,4,2,0
Product_974,Beverages,20.15,$2 off,"Eggs, Soy",Gluten-Free,In Stock,3.3,0,1,0,0,0,1,0,0,0,1,0,Average,1,0,0,0
Product_975,Produce,8.06,10% off,Soy,None,Low Stock,3.9,0,0,0,0,1,0,0,0,0,1,0,Good,7,1,1,2
Product_976,Frozen Foods,19.42,$2 off,"Wheat, Nuts",None,In Stock,2.9,0,0,0,0,1,0,0,1,1,0,0,Poor,3,0,0,3
Product_977,Bakery,20.99,Buy 1 Get 1,No-Allergens,"Keto, None",Low Stock,4.9,1,0,0,0,1,0,0,0,0,0,1,Excellent,0,2,1,1
Product_978,Dairy,13.36,$2 off,No-Allergens,Gluten-Free,In Stock,4.2,0,1,0,0,0,0,0,0,0,0,1,Good,2,0,0,2
Product_979,Beverages,15.54,Buy 1 Get 1,No-Allergens,None,In Stock,3.2,0,0,0,0,1,0,0,0,0,0,1,Average,1,2,0,0
Product_980,Dairy,3.34,Clearance,No-Allergens,"None, Keto",In Stock,3.0,1,0,0,0,1,0,0,0,0,0,1,Poor,2,3,0,3
Product_981,Personal Care,22.43,Buy 1 Get 1,No-Allergens,Vegan,In Stock,3.5,0,0,0,1,0,0,0,0,0,0,1,Average,6,2,0,0
Product_982,Pantry,4.46,$2 off,Soy,None,In Stock,4.9,0,0,0,0,1,0,0,0,0,1,0,Excellent,5,0,0,1
Product_983,Beverages,8.46,No-Offer,No-Allergens,None,In Stock,3.7,0,0,0,0,1,0,0,0,0,0,1,Good,1,4,0,2
Product_984,Dairy,19.47,Clearance,No-Allergens,None,Low Stock,3.9,0,0,0,0,1,0,0,0,0,0,1,Good,2,3,1,2
Product_985,Dairy,11.01,Clearance,No-Allergens,None,In Stock,4.7,0,0,0,0,1,0,0,0,0,0,1,Excellent,2,3,0,1
Product_986,Bakery,18.59,Buy 1 Get 1,No-Allergens,Keto,In Stock,3.8,1,0,0,0,0,0,0,0,0,0,1,Good,0,2,0,2
Product_987,Produce,13.6,$2 off,No-Allergens,"None, Gluten-Free",Out of Stock,4.2,0,1,0,0,1,0,0,0,0,0,1,Good,7,0,2,2
Product_988,Pantry,5.16,10% off,Wheat,None,In Stock,4.2,0,0,0,0,1,0,0,0,1,0,0,Good,5,1,0,2
Product_989,Meat,2.79,10% off,No-Allergens,None,In Stock,2.9,0,0,0,0,1,0,0,0,0,0,1,Poor,4,1,0,3
Product_990,Dairy,16.22,No-Offer,"Milk, Wheat",None,Low Stock,4.1,0,0,0,0,1,0,1,0,1,0,0,Good,2,4,1,2
Product_991,Frozen Foods,16.52,Buy 1 Get 1,No-Allergens,None,In Stock,4.6,0,0,0,0,1,0,0,0,0,0,1,Very Good,3,2,0,4
Product_992,Bakery,8.56,Clearance,Wheat,None,In Stock,3.0,0,0,0,0,1,0,0,0,1,0,0,Poor,0,3,0,3
Product_993,Beverages,7.6,No-Offer,No-Allergens,None,In Stock,3.4,0,0,0,0,1,0,0,0,0,0,1,Average,1,4,0,0
Product_994,Bakery,11.89,Buy 1 Get 1,Wheat,"Gluten-Free, Vegan",Low Stock,2.9,0,1,0,1,0,0,0,0,1,0,0,Poor,0,2,1,3
Product_995,Snacks,14.18,Buy 1 Get 1,No-Allergens,None,In Stock,2.8,0,0,0,0,1,0,0,0,0,0,1,Poor,9,2,0,3
Product_996,Produce,5.24,Buy 1 Get 1,No-Allergens,None,Low Stock,4.4,0,0,0,0,1,0,0,0,0,0,1,Very Good,7,2,1,4
Product_997,Dairy,2.46,10% off,No-Allergens,None,In Stock,2.8,0,0,0,0,1,0,0,0,0,0,1,Poor,2,1,0,3
Product_998,Dairy,9.27,$2 off,"Eggs, Nuts",None,In Stock,3.9,0,0,0,0,1,1,0,1,0,0,0,Good,2,0,0,2
Product_999,Snacks,16.63,$2 off,No-Allergens,None,In Stock,4.8,0,0,0,0,1,0,0,0,0,0,1,Excellent,9,0,0,1
